customer_id,gender,senior_citizen,partner,dependents,tenure_months,contract_type,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,phone_service,num_premium_services,monthly_charges,total_charges,payment_method,paperless_billing,clv,treatment,propensity_score,churn_binary,revenue_at_risk,tenure_bucket,uplift_score_xl,mu_0_xl,mu_1_xl,quadrant_xl,value_at_risk_xl
CUST-00593,Male,1,No,Yes,13,Month-to-month,DSL,Yes,Yes,No,Yes,No,Yes,No,4,103.75,1214.31,Electronic check,Yes,1526.08,1,0.8688,0,0.0,13-24 months,-0.07010733230419608,0.17559932412015536,0.2908081601283267,Sleeping Dog,-106.99
CUST-05267,Male,0,Yes,No,20,One year,DSL,No,No internet service,Yes,No,No internet service,No internet service,Yes,1,60.08,1112.84,Electronic check,Yes,1524.96,0,0.0824,0,0.0,13-24 months,-0.06957448779461405,0.11869631442392396,0.17800594129813957,Sleeping Dog,-106.1
CUST-05844,Male,0,Yes,Yes,66,Month-to-month,DSL,Yes,No,No,Yes,No internet service,Yes,No,3,86.91,5262.11,Bank transfer (automatic),No,1524.29,0,0.108,1,1042.92,49+ months,0.18005060275516488,0.4155968372740566,0.19506039356575894,Persuadable,274.45
CUST-02963,Female,0,No,No,72,Month-to-month,Fiber optic,No,No internet service,No internet service,No,Yes,No internet service,Yes,1,71.74,5213.72,Credit card (automatic),Yes,1524.22,1,0.0386,0,0.0,49+ months,0.057901965997202764,0.3584971358690664,0.348520705584676,Persuadable,88.26
CUST-06541,Male,0,No,No,52,Month-to-month,No,No,No internet service,Yes,Yes,Yes,Yes,Yes,4,91.2,4785.61,Bank transfer (automatic),No,1524.21,0,0.2821,0,0.0,49+ months,-0.2530253452122824,0.34871336582924983,0.7317412529450479,Sleeping Dog,-385.66
CUST-06375,Male,1,No,Yes,1,Two year,DSL,Yes,Yes,No,Yes,No,No,Yes,3,48.09,48.75,Mailed check,No,1524.1,0,0.0177,0,0.0,0-12 months,-0.017481138227085625,0.106505683569697,0.21292147138741688,Sleeping Dog,-26.64
CUST-04517,Female,0,No,No,72,Month-to-month,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Yes,4,79.67,5314.95,Electronic check,Yes,1523.93,0,0.0483,1,956.04,49+ months,-0.026058076536029512,0.3367119364276912,0.38130446852551025,Sleeping Dog,-39.71
CUST-01149,Female,0,Yes,No,64,Month-to-month,No,No,Yes,Yes,No,No internet service,Yes,Yes,3,82.83,5686.93,Electronic check,No,1523.89,0,0.1208,1,993.96,49+ months,0.04446000236112396,0.3551938277629338,0.3526584572832606,Persuadable,67.75
CUST-06081,Male,0,No,No,72,Month-to-month,No,No internet service,Yes,No,No,No internet service,Yes,Yes,2,72.09,5260.43,Credit card (automatic),No,1523.4,0,0.0372,0,0.0,49+ months,-0.012732765918269362,0.3163321501609623,0.3695170129224648,Sleeping Dog,-19.4
CUST-06821,Male,0,No,Yes,23,One year,Fiber optic,No,Yes,No internet service,Yes,No,Yes,Yes,3,62.66,1429.98,Mailed check,No,1523.12,0,0.0615,0,0.0,13-24 months,0.010326330976513923,0.09702719657123116,0.14280289409670346,Sure Thing,15.73
CUST-06428,Male,0,Yes,Yes,9,One year,Fiber optic,No,No internet service,No,No,No,Yes,Yes,1,76.52,626.9,Mailed check,Yes,1523.03,1,0.2336,0,0.0,0-12 months,0.05825023632466229,0.2102655931491735,0.15789844955094778,Sure Thing,88.72
CUST-04616,Female,0,Yes,No,52,Month-to-month,No,Yes,No,No internet service,No,No,No,Yes,1,99.27,5579.8,Credit card (automatic),Yes,1522.22,1,0.4088,0,0.0,49+ months,0.020721742975310858,0.40277778494879585,0.40153543580518064,Persuadable,31.54
CUST-05566,Male,0,Yes,No,38,Two year,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,Yes,2,43.41,1693.88,Electronic check,Yes,1521.62,0,0.0009,0,0.0,25-48 months,-0.018404158996689804,0.0760164722066145,0.15871012585509137,Sleeping Dog,-28.0
CUST-00747,Male,1,No,No,25,Month-to-month,DSL,No,Yes,No,No internet service,No,Yes,Yes,2,90.7,2338.42,Electronic check,Yes,1521.04,1,0.6932,0,0.0,25-48 months,0.021667150450702832,0.2973210626482523,0.30433821798206145,Persuadable,32.96
CUST-02125,Male,0,No,No,35,Month-to-month,DSL,No,No,No internet service,No internet service,No,No,Yes,0,86.61,3262.13,Electronic check,No,1520.83,1,0.5226,0,0.0,25-48 months,0.14479779075034677,0.3482529073306169,0.22314418548893147,Persuadable,220.21
CUST-04910,Female,0,No,No,69,One year,No,Yes,Yes,No,Yes,No,No internet service,Yes,3,65.45,4722.47,Mailed check,Yes,1520.63,0,0.0027,0,0.0,49+ months,-0.014892103948748767,0.08000907498387631,0.21732809828783806,Sleeping Dog,-22.65
CUST-03405,Female,0,Yes,No,52,Month-to-month,Fiber optic,No,Yes,No internet service,Yes,No,No,Yes,2,75.06,3755.02,Credit card (automatic),No,1520.15,1,0.1606,0,0.0,49+ months,0.14937242706644088,0.45358051210957856,0.2397343761215125,Persuadable,227.07
CUST-05231,Female,0,No,No,17,Month-to-month,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,2,99.8,1835.67,Credit card (automatic),No,1519.72,1,0.8408,0,0.0,13-24 months,-0.09844007735689703,0.28597110113788804,0.39254620140347996,Sleeping Dog,-149.6
CUST-04425,Female,1,No,No,15,Month-to-month,Fiber optic,No,No,No,No internet service,No,No,Yes,0,113.68,1535.05,Electronic check,Yes,1519.47,1,0.8901,0,0.0,13-24 months,-0.14308954172848035,0.14227398851507647,0.4262195906414804,Sleeping Dog,-217.42
CUST-03508,Male,0,No,Yes,60,Month-to-month,DSL,Yes,No,No internet service,Yes,No internet service,No,Yes,2,97.46,5843.04,Bank transfer (automatic),Yes,1519.01,0,0.2513,1,1169.52,49+ months,0.038534847964964695,0.4025213318383614,0.23606457714744575,Persuadable,58.53
CUST-00365,Female,0,No,Yes,15,Month-to-month,No,Yes,No,No internet service,No,No,Yes,Yes,2,100.6,1590.94,Bank transfer (automatic),No,1518.8,1,0.8471,1,1207.2,13-24 months,-0.21040000876306708,0.19081197266251773,0.4024591263625217,Sleeping Dog,-319.56
CUST-06954,Female,0,No,No,54,Month-to-month,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,Yes,2,89.62,5292.92,Credit card (automatic),Yes,1518.71,0,0.2782,1,1075.44,49+ months,0.017598530005905,0.46854486219971914,0.46422533004235583,Persuadable,26.73
CUST-00252,Male,0,Yes,No,60,Two year,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,Yes,Yes,3,43.46,2755.25,Credit card (automatic),No,1518.62,0,0.0002,0,0.0,49+ months,0.019503389475632255,0.06516734907964071,0.15224112142910828,Sure Thing,29.62
CUST-03572,Female,0,No,Yes,58,Month-to-month,No,Yes,No,No internet service,No internet service,Yes,Yes,Yes,3,88.46,5137.34,Bank transfer (automatic),No,1518.61,0,0.1799,0,0.0,49+ months,-0.09062619394468238,0.3747919571105241,0.492957823758532,Sleeping Dog,-137.63
CUST-04499,Male,0,No,No,17,Two year,Fiber optic,No,No,No internet service,No,Yes,Yes,Yes,2,39.38,674.3,Bank transfer (automatic),Yes,1518.44,0,0.0043,0,0.0,13-24 months,0.051586522829249665,0.0856842876077807,0.10599569302213238,Sure Thing,78.33
CUST-04801,Male,0,Yes,No,2,Two year,DSL,Yes,No internet service,No,No,No,Yes,Yes,2,57.42,109.18,Electronic check,Yes,1518.23,0,0.0259,0,0.0,0-12 months,-0.20128605154209267,0.131907097109297,0.3769796889740951,Sleeping Dog,-305.6
CUST-03304,Female,0,No,No,7,Two year,No,No,No internet service,No,No internet service,No internet service,Yes,No,1,53.89,378.18,Electronic check,Yes,1518.18,0,0.0135,0,0.0,0-12 months,-0.03881726966580345,0.18001764210485932,0.1440965623102007,Sleeping Dog,-58.93
CUST-01280,Male,0,Yes,Yes,30,Month-to-month,DSL,No,Yes,No internet service,No internet service,Yes,No,Yes,2,95.71,3112.2,Credit card (automatic),Yes,1518.04,1,0.6961,0,0.0,25-48 months,0.14211834447169594,0.41573985079071635,0.24172538212591047,Persuadable,215.74
CUST-05753,Female,0,Yes,Yes,48,Two year,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,5,39.0,1836.11,Bank transfer (automatic),No,1517.94,0,0.0003,0,0.0,25-48 months,0.01238671069779258,0.04889145218756328,0.09051444034699359,Sure Thing,18.8
CUST-06624,Male,0,Yes,Yes,54,Month-to-month,Fiber optic,No internet service,No internet service,No,No,No,No internet service,Yes,0,73.6,4290.11,Mailed check,Yes,1517.92,0,0.1433,1,883.2,49+ months,0.09760600079955403,0.4757817089840667,0.31242572338698205,Persuadable,148.16
CUST-05785,Male,0,No,No,72,Month-to-month,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,No,2,84.96,5993.11,Electronic check,No,1517.44,0,0.0689,0,0.0,49+ months,0.1417508662485113,0.2592248045262181,0.208912410841761,Sure Thing,215.1
CUST-06582,Male,0,Yes,No,43,Month-to-month,No,No,No,No,No,No,No,Yes,0,94.07,4063.36,Mailed check,No,1517.02,0,0.4396,1,1128.84,25-48 months,0.10933560296732193,0.5621054235454874,0.35580533439439554,Persuadable,165.86
CUST-03172,Female,0,Yes,Yes,5,One year,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,Yes,3,68.97,354.44,Bank transfer (automatic),Yes,1516.97,0,0.2608,0,0.0,0-12 months,-0.12809371725227142,0.16143222603135568,0.33367385131972355,Sleeping Dog,-194.31
CUST-01043,Female,0,No,No,31,Two year,No,No,Yes,No internet service,No internet service,No,No,Yes,1,36.9,1065.51,Electronic check,No,1516.92,0,0.0011,0,0.0,25-48 months,-0.10711227122724906,0.0438595140751897,0.19003525908577945,Sleeping Dog,-162.48
CUST-05737,Female,1,Yes,No,9,One year,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,Yes,4,71.78,638.25,Mailed check,Yes,1515.85,0,0.2135,1,861.36,0-12 months,0.04880355810398788,0.28475120425313805,0.16338202113855252,Persuadable,73.98
CUST-02032,Male,0,Yes,Yes,19,One year,Fiber optic,Yes,No,No,No,No,No,Yes,1,62.15,1236.29,Electronic check,No,1515.75,0,0.0888,0,0.0,13-24 months,-0.009154416304940169,0.13441791270117034,0.1238450767642622,Lost Cause,-13.88
CUST-03955,Female,0,No,Yes,64,Month-to-month,DSL,Yes,No,No,No internet service,No,No,Yes,1,81.26,5151.44,Mailed check,No,1515.72,0,0.0945,0,0.0,49+ months,0.11867491688424896,0.3561841904761084,0.15617918886853993,Persuadable,179.88
CUST-06843,Male,0,No,Yes,2,One year,No,No internet service,Yes,No internet service,Yes,No,No internet service,Yes,2,77.87,155.51,Credit card (automatic),Yes,1515.68,1,0.3279,0,0.0,0-12 months,0.0024347609723102404,0.16972420806838448,0.24944665506192046,Lost Cause,3.69
CUST-06915,Female,0,Yes,No,6,One year,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,Yes,4,72.01,447.71,Mailed check,Yes,1515.39,0,0.2616,0,0.0,0-12 months,0.06690824839584539,0.26032586422811715,0.20735943899085071,Sure Thing,101.39
CUST-06489,Male,0,No,No,40,Month-to-month,Fiber optic,No,Yes,No,No,Yes,No internet service,Yes,2,83.74,3541.51,Electronic check,Yes,1515.26,1,0.3981,1,1004.88,25-48 months,-0.043811830542485046,0.2979524734300403,0.46402953131774954,Sleeping Dog,-66.39
CUST-02595,Female,0,No,No,47,Month-to-month,DSL,No,No,No internet service,No internet service,Yes,No,Yes,1,93.81,4080.29,Electronic check,Yes,1515.02,0,0.3636,0,0.0,25-48 months,0.006769598417466868,0.4101208123083491,0.34495516987466873,Lost Cause,10.26
CUST-01542,Male,0,Yes,No,26,Month-to-month,No,No,No,No,No,Yes,No,Yes,1,102.73,2513.37,Mailed check,Yes,1514.81,1,0.7507,1,1232.76,25-48 months,-0.027359301506161927,0.34232518270058854,0.4104784500617859,Sleeping Dog,-41.44
CUST-00433,Male,0,No,Yes,3,One year,No,No internet service,Yes,Yes,No,Yes,No,Yes,3,87.84,248.59,Electronic check,No,1514.31,0,0.3695,0,0.0,0-12 months,0.05681792707325161,0.2923078502214639,0.2747767202255653,Persuadable,86.04
CUST-03318,Male,0,Yes,No,52,Two year,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6,45.94,2188.2,Credit card (automatic),No,1514.18,0,0.0003,0,0.0,49+ months,-0.06057972278140632,0.05956007917154711,0.1944615374235601,Sleeping Dog,-91.73
CUST-06591,Male,0,Yes,No,11,One year,Fiber optic,No,No,No,Yes,No internet service,Yes,Yes,2,67.66,755.79,Mailed check,Yes,1513.54,0,0.1776,0,0.0,0-12 months,0.055479506445395135,0.2218439137926584,0.13727509493397838,Sure Thing,83.97
CUST-03736,Male,0,No,Yes,34,Month-to-month,No,No,Yes,No internet service,No,No internet service,Yes,Yes,2,81.78,2542.02,Electronic check,Yes,1513.1,0,0.4138,0,0.0,25-48 months,0.05636890913134242,0.301546667275937,0.24711550568495755,Persuadable,85.29
CUST-01785,Male,0,No,No,72,Month-to-month,No,No,Yes,No,Yes,No,No,Yes,2,89.85,6405.38,Credit card (automatic),Yes,1512.94,0,0.0881,0,0.0,49+ months,0.2511891159672219,0.36615774839157705,0.15399939616509356,Persuadable,380.03
CUST-07037,Male,0,No,No,19,Month-to-month,DSL,No,No internet service,No,No,Yes,Yes,Yes,2,100.0,1994.85,Bank transfer (automatic),Yes,1512.75,1,0.8349,1,1200.0,13-24 months,-0.18388892457111522,0.25593765570375016,0.581375882373428,Sleeping Dog,-278.18
CUST-01756,Male,0,No,No,72,Month-to-month,No,Yes,No,No internet service,No,No internet service,Yes,Yes,2,73.18,4875.47,Mailed check,Yes,1512.52,0,0.0325,0,0.0,49+ months,0.044853259010603774,0.2527178266673828,0.2994195908721852,Sure Thing,67.84
CUST-01851,Female,0,Yes,No,54,Month-to-month,No,No,No,Yes,No,No,Yes,Yes,2,91.12,4613.54,Bank transfer (automatic),Yes,1512.47,0,0.2484,1,1093.44,49+ months,-0.0854070098474162,0.4771582278831675,0.5238569198748582,Sleeping Dog,-129.18
CUST-05215,Male,0,No,No,29,Month-to-month,No,No,No,Yes,No,Yes,No,Yes,2,84.3,2516.68,Mailed check,Yes,1512.44,0,0.5556,0,0.0,25-48 months,0.052472306279104985,0.4798740980141481,0.4100706267686958,Persuadable,79.36
CUST-06568,Female,0,Yes,Yes,15,Two year,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,No,2,41.61,572.39,Electronic check,Yes,1512.02,0,0.0051,0,0.0,13-24 months,0.030632490412885044,0.08566384440952116,0.13391490420405566,Sure Thing,46.32
CUST-06471,Male,0,No,No,55,Month-to-month,Fiber optic,Yes,No,No,Yes,Yes,No,Yes,3,75.71,4479.28,Mailed check,No,1511.61,0,0.1434,1,908.52,49+ months,0.021113974428862876,0.4649103113350945,0.35357051606995016,Persuadable,31.92
CUST-04120,Male,0,Yes,No,11,One year,No,Yes,Yes,No internet service,Yes,No internet service,No,No,3,65.72,709.34,Electronic check,Yes,1511.38,0,0.1635,1,788.64,0-12 months,0.142660625035058,0.2776603773570804,0.13145325908624292,Persuadable,215.61
CUST-01608,Male,0,Yes,No,8,Month-to-month,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,Yes,1,113.45,849.22,Credit card (automatic),Yes,1510.9,1,0.934,1,1361.4,0-12 months,-0.03235222805248591,0.39823434116125733,0.5206068791608254,Sleeping Dog,-48.88
CUST-07008,Female,0,No,No,8,Month-to-month,No,No,Yes,No,No,No,No,Yes,1,108.07,874.77,Bank transfer (automatic),Yes,1510.8,1,0.9174,1,1296.84,0-12 months,-0.1444145689820835,0.4345056945463206,0.6225687919780676,Sleeping Dog,-218.18
CUST-06321,Male,0,No,Yes,22,Month-to-month,No,No internet service,Yes,No,No,No internet service,Yes,Yes,2,106.37,2153.25,Electronic check,No,1510.41,0,0.7945,0,0.0,13-24 months,0.05988062221349533,0.28479305866103166,0.29791571375344267,Persuadable,90.44
CUST-00107,Male,0,Yes,No,45,One year,DSL,No internet service,No,No,No,No,No,Yes,0,61.82,2553.98,Mailed check,Yes,1510.36,0,0.0136,0,0.0,25-48 months,-0.04709941754002306,0.060514340264788635,0.16516096786342044,Sleeping Dog,-71.14
CUST-04237,Male,1,Yes,Yes,46,Month-to-month,DSL,No internet service,No,No internet service,Yes,No internet service,No,No,1,88.1,3918.48,Electronic check,Yes,1509.93,1,0.3312,0,0.0,25-48 months,0.1197132757623797,0.3962040916917935,0.149046807068098,Persuadable,180.76
CUST-03925,Female,0,No,No,1,One year,DSL,No internet service,Yes,No,No,No,No internet service,Yes,1,95.55,87.73,Mailed check,No,1509.84,0,0.4882,1,1146.6,0-12 months,0.10100390651713693,0.37183527919559733,0.12049524601358542,Persuadable,152.5
CUST-04618,Male,0,Yes,No,11,Two year,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,Yes,4,45.53,476.18,Credit card (automatic),No,1509.57,0,0.0087,0,0.0,0-12 months,0.07567364083320824,0.14877807192964923,0.08929921512861144,Sure Thing,114.23
CUST-05059,Female,0,Yes,No,13,Two year,DSL,Yes,No,No,Yes,No,No,Yes,2,50.36,720.11,Bank transfer (automatic),No,1508.91,0,0.0096,0,0.0,13-24 months,-0.0516974869983898,0.06576550519421577,0.13192581089335126,Sleeping Dog,-78.01
CUST-00578,Male,0,Yes,No,21,One year,Fiber optic,No,Yes,No internet service,No,No,No,Yes,1,57.39,1284.25,Electronic check,No,1508.69,0,0.07,0,0.0,13-24 months,0.014590278572089202,0.1010319212547181,0.09201701356938999,Sure Thing,22.01
CUST-05921,Female,0,No,No,72,Month-to-month,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,Yes,2,74.86,4924.72,Mailed check,Yes,1508.32,0,0.0364,1,898.32,49+ months,0.04774159507954145,0.329104462704851,0.3164010770765837,Persuadable,72.01
CUST-02204,Female,0,No,No,43,Month-to-month,DSL,No,No,No,No,No internet service,Yes,Yes,1,82.06,3425.82,Bank transfer (automatic),Yes,1508.28,0,0.334,1,984.72,25-48 months,-0.020124990896006743,0.4034760212248971,0.3335073018265829,Sleeping Dog,-30.35
CUST-04840,Male,0,Yes,Yes,72,Month-to-month,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Yes,3,71.49,5081.73,Credit card (automatic),No,1507.81,0,0.0369,1,857.88,49+ months,5.5139410067638213e-05,0.45364927239484826,0.46442052620636437,Lost Cause,0.08
CUST-00752,Male,0,Yes,Yes,31,Month-to-month,No,Yes,No,Yes,No,No internet service,Yes,Yes,3,80.58,2335.25,Electronic check,No,1507.68,1,0.4732,1,966.96,25-48 months,-0.04286933614720495,0.37161416656330054,0.5639553177252737,Sleeping Dog,-64.63
CUST-02690,Female,0,Yes,Yes,24,One year,No,No,Yes,No internet service,Yes,Yes,No internet service,Yes,3,67.78,1668.14,Bank transfer (automatic),No,1507.52,0,0.0757,0,0.0,13-24 months,0.036926554640618114,0.07980953603933458,0.12375351828817152,Sure Thing,55.67
CUST-03344,Male,0,Yes,Yes,20,Two year,Fiber optic,Yes,No,No,Yes,No internet service,No,Yes,2,48.31,976.07,Bank transfer (automatic),Yes,1506.83,0,0.0046,0,0.0,13-24 months,-0.007817514797618556,0.07837924871017324,0.1283906735671258,Lost Cause,-11.78
CUST-00147,Female,1,No,Yes,22,One year,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,5,65.13,1543.42,Electronic check,No,1506.21,0,0.0735,0,0.0,13-24 months,-0.02837045919826668,0.102282983286549,0.15460112475469015,Sleeping Dog,-42.73
CUST-02896,Female,0,No,No,24,One year,DSL,No,Yes,No,No,No,No,Yes,1,62.88,1520.2,Mailed check,Yes,1505.67,0,0.065,0,0.0,13-24 months,-0.03056198291223911,0.08697759395180447,0.14805473777966713,Sleeping Dog,-46.02
CUST-03588,Female,0,No,No,4,One year,No,No,No,No,Yes,No internet service,Yes,Yes,2,92.43,366.89,Credit card (automatic),Yes,1505.38,0,0.4083,0,0.0,0-12 months,-0.08760158744863719,0.23029360181185543,0.2589398435170982,Sleeping Dog,-131.87
CUST-00337,Male,0,Yes,No,38,Month-to-month,No,No internet service,Yes,No,Yes,No,No internet service,Yes,2,85.64,3082.7,Electronic check,Yes,1505.35,0,0.4231,0,0.0,25-48 months,0.09034097123260382,0.3202731367094387,0.2513556860315634,Persuadable,135.99
CUST-02740,Male,0,No,No,14,Two year,DSL,Yes,No,No,No internet service,Yes,Yes,Yes,3,42.22,605.49,Mailed check,No,1505.29,0,0.0058,0,0.0,13-24 months,0.008559993431145526,0.05110941687009419,0.12255983796517952,Lost Cause,12.89
CUST-03738,Male,0,Yes,No,44,Month-to-month,No,No,Yes,No,No,No,No,Yes,1,97.09,4142.86,Mailed check,No,1505.18,0,0.4438,1,1165.08,25-48 months,0.126933610749106,0.4349340747692803,0.23376317452549042,Persuadable,191.06
CUST-05154,Female,1,No,Yes,36,Month-to-month,No,No internet service,Yes,No,Yes,No internet service,Yes,Yes,3,79.15,2766.75,Electronic check,Yes,1505.04,0,0.3602,1,949.8,25-48 months,0.06719302171811226,0.28586521787092395,0.2201658851505446,Persuadable,101.13
CUST-04608,Female,0,Yes,No,72,One year,DSL,Yes,No internet service,Yes,No,No internet service,No,Yes,2,48.89,3246.32,Bank transfer (automatic),Yes,1504.76,0,0.001,0,0.0,49+ months,0.027195236678759213,0.06311986320006445,0.13213065272383157,Sure Thing,40.92
CUST-06508,Male,0,No,No,61,Month-to-month,No,No,Yes,Yes,No internet service,Yes,No internet service,Yes,3,80.52,4765.65,Electronic check,No,1504.62,0,0.1038,0,0.0,49+ months,-0.2514803268796791,0.3389623325204913,0.5629786082829747,Sleeping Dog,-378.38
CUST-02340,Female,0,No,No,44,Month-to-month,DSL,Yes,No,No internet service,Yes,Yes,No internet service,No,3,85.55,3664.87,Bank transfer (automatic),No,1504.5,1,0.3509,0,0.0,25-48 months,0.042465217726608384,0.2932227319242131,0.18892116098323,Persuadable,63.89
CUST-06880,Female,0,No,Yes,46,Month-to-month,DSL,No,No,No,No,No internet service,Yes,Yes,1,88.56,4473.16,Electronic check,Yes,1504.35,0,0.3712,0,0.0,25-48 months,0.038875863204399945,0.2903829559808179,0.3471195603572695,Persuadable,58.48
CUST-00935,Male,0,Yes,Yes,10,One year,Fiber optic,No,No,No internet service,No,Yes,No,Yes,1,71.29,676.81,Mailed check,No,1504.0,0,0.1938,1,855.48,0-12 months,0.112869052016888,0.31077350494281875,0.13870010223106555,Persuadable,169.76
CUST-03708,Female,0,Yes,No,10,One year,DSL,No,No,Yes,Yes,No internet service,No internet service,Yes,2,71.06,753.73,Mailed check,Yes,1503.99,0,0.216,0,0.0,0-12 months,0.029385025198628918,0.23157528094829788,0.11909994161998436,Sure Thing,44.19
CUST-02473,Male,0,No,No,40,Month-to-month,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,Yes,1,98.74,3585.47,Mailed check,Yes,1503.89,0,0.5007,0,0.0,25-48 months,0.0009088460115225815,0.2934754472929879,0.2682168935401919,Lost Cause,1.37
